CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Bank DOJ,Surname,Geography,Gender,Complain,Satisfaction Score,Card Type,Point Earned
15634295,470,35,5,96473.59,1,0,0,5962.3,0,30-08-18,Wilson,France,Male,0,5,SILVER,752
15786680,805,37,6,0,2,1,0,21928.81,0,31-12-16,Bianchi,Spain,Male,0,5,PLATINUM,311
15623499,548,49,6,108437.89,1,0,0,127022.87,1,06-05-17,Holman,Germany,Male,1,1,GOLD,416
15691823,672,37,4,153195.59,1,1,1,162763.01,0,30-11-18,Obidimkpa,France,Male,0,2,PLATINUM,391
15809279,773,45,3,96877.21,1,1,1,113950.51,0,05-12-19,Wallace,France,Male,0,4,SILVER,744
15758039,614,44,6,0,2,0,1,104930.46,0,24-06-17,Ash,France,Male,0,3,GOLD,371
15807163,537,38,4,0,1,0,0,52337.97,1,05-02-19,Ku,France,Female,1,2,GOLD,958
15631639,704,40,5,95452.89,1,0,1,179964.55,0,12-01-18,Uspensky,France,Female,0,1,PLATINUM,701
15713770,586,41,5,63873.56,1,1,0,83753.64,0,01-01-18,Shih,Spain,Male,0,2,DIAMOND,972
15698167,677,24,4,148298.59,2,0,0,182913.95,0,02-04-19,Kumm,France,Female,0,5,SILVER,339
15781710,558,31,5,0,2,1,0,166720.28,0,20-11-17,Carey,Spain,Female,0,1,SILVER,689
15801296,634,37,4,143258.85,2,1,0,192721.98,0,12-09-19,Farber,Germany,Female,0,2,DIAMOND,760
15704378,655,37,6,121342.24,1,1,1,180241.44,0,25-09-16,Calabrese,Germany,Male,0,1,SILVER,299
15767891,619,28,4,99152.73,2,1,0,48475.12,0,10-05-19,Findlay,Germany,Female,0,2,GOLD,321
15640667,662,41,3,0,2,1,0,126551.48,0,10-12-19,Yu,France,Female,0,4,SILVER,527
15702145,705,33,4,68423.89,1,1,1,64872.55,0,22-09-19,Edments,Spain,Male,0,1,DIAMOND,660
15679738,527,35,6,0,1,1,0,98031.53,1,22-11-16,Brown,Spain,Female,1,4,GOLD,277
15636634,630,25,5,79656.81,1,1,0,93524.22,0,03-10-17,Lindon,Germany,Female,0,4,PLATINUM,784
15809227,850,35,5,0,2,1,1,56991.66,0,20-10-17,Chukwudi,France,Male,0,5,DIAMOND,288
15601811,668,53,5,110240.04,1,0,0,183980.56,1,13-04-18,Caldwell,France,Female,1,4,SILVER,682
15625494,573,32,4,125321.84,2,1,1,130234.63,0,06-05-19,Li Fonti,France,Female,0,3,PLATINUM,428
15723737,680,27,4,0,1,1,0,32454.26,0,18-01-19,Pitcher,France,Male,0,3,DIAMOND,875
15682955,758,32,4,84378.9,1,1,1,75396.43,0,09-10-18,Capon,France,Female,0,3,PLATINUM,867
15758856,597,45,4,0,2,0,0,167756.45,0,13-03-19,Kable,France,Male,0,2,PLATINUM,972
15746065,580,35,6,136281.41,2,1,1,24799.47,0,29-10-16,Lo Duca,Germany,Male,0,3,GOLD,722
15783865,622,59,5,119380.37,1,1,1,60429.43,0,16-12-17,Kulikova,France,Male,0,1,PLATINUM,650
15745455,638,62,4,108716.59,2,1,1,74241.09,0,24-12-18,Navarrete,Germany,Male,0,2,PLATINUM,442
15583033,640,20,7,0,2,0,1,78310.82,0,08-02-16,Huguley,France,Female,0,5,SILVER,670
15644212,644,28,5,0,2,1,0,119419.37,0,15-09-18,Han,Spain,Male,0,5,GOLD,266
15735688,753,31,3,106596.29,1,0,0,91305.77,0,19-11-19,Horsley,France,Female,0,5,GOLD,503
15658577,629,37,4,99546.25,3,0,1,25136.95,1,15-05-19,Massie,France,Female,1,1,PLATINUM,878
15606887,775,30,3,0,1,1,0,193880.6,1,05-10-19,Singh,France,Female,1,5,DIAMOND,807
15783026,701,41,7,0,1,1,0,47856.78,0,22-05-16,H?,France,Female,0,4,GOLD,916
15579892,708,19,6,112615.86,1,1,1,4491.77,0,27-11-16,Doyle,Spain,Male,0,5,PLATINUM,881
15802088,521,22,6,0,1,1,1,101311.95,0,02-11-16,Grant,Spain,Female,0,3,SILVER,882
15589323,636,24,3,0,2,0,1,38830.72,0,29-11-19,Law,France,Female,0,1,GOLD,493
15636395,529,31,4,0,2,1,0,26817.23,0,11-12-18,King,France,Female,0,3,DIAMOND,383
15712772,757,28,3,75381.15,1,1,1,199727.72,0,23-09-19,Onwubiko,France,Male,0,5,GOLD,378
15700937,767,24,5,0,2,1,1,67445.85,0,12-12-17,Romano,Spain,Female,0,4,GOLD,900
15766659,525,33,3,0,2,1,0,161002.29,0,26-12-19,Okwudilichukwu,Spain,Male,0,1,GOLD,780
15814033,759,38,4,0,2,1,0,20778.39,0,15-09-19,Milano,Spain,Male,0,5,DIAMOND,795
15783007,520,45,5,123086.39,1,1,1,41042.4,1,17-11-17,Parker,Germany,Female,1,1,PLATINUM,796
15654183,738,26,4,0,2,1,0,67484.16,0,09-10-18,Aitken,France,Female,0,4,SILVER,656
15609899,548,37,3,0,1,1,0,121763.68,0,01-11-19,Obiora,Spain,Male,0,5,GOLD,926
15747323,535,48,4,109472.47,1,1,0,157358.43,1,26-07-19,Vasilyeva,Spain,Male,1,2,GOLD,415
15582591,615,59,4,155766.05,1,1,1,110275.17,0,10-12-18,Chiabuotu,Spain,Male,0,1,DIAMOND,306
15738835,850,38,7,101985.81,2,0,0,43801.27,0,12-04-16,Slater,Germany,Male,0,1,SILVER,493
15782404,487,34,4,96019.5,1,0,0,9085,0,23-12-18,Hughes,France,Female,0,2,GOLD,740
15697480,731,30,4,0,2,0,1,143086.09,0,30-12-18,Menkens,France,Male,0,5,DIAMOND,871
15697045,726,35,4,0,2,0,1,100556.98,0,08-12-18,Pisani,Spain,Female,0,3,PLATINUM,761
15781234,609,35,6,147900.43,1,1,0,140000.29,0,22-03-17,Y?an,France,Female,0,2,PLATINUM,364
15579891,714,52,5,100755.66,1,1,1,186775.25,0,23-07-18,Milani,France,Male,0,3,DIAMOND,429
15805690,694,35,6,0,1,1,0,133570.43,1,30-09-16,Chin,Spain,Female,1,4,SILVER,296
15612139,786,33,4,83036.05,1,0,1,154990.58,1,29-11-18,Fu,France,Female,1,2,PLATINUM,595
15568834,698,27,4,125427.37,2,0,0,27654.44,0,13-01-19,Howells,Spain,Male,0,5,GOLD,717
15709917,601,46,3,98202.76,1,0,0,137763.93,0,11-12-19,Ni,France,Female,0,5,GOLD,642
15718843,769,41,5,72509.91,1,1,0,25723.73,0,25-11-17,Maslova,Spain,Male,0,4,GOLD,747
15799494,850,44,4,140393.65,2,0,1,186285.52,0,06-12-18,Forster,Germany,Male,0,5,SILVER,414
15673439,646,50,4,142644.64,2,1,1,142208.5,1,02-04-19,Sun,Spain,Female,1,4,GOLD,951
15669011,659,44,7,23503.31,1,0,1,169862.01,1,21-03-16,Bocharova,France,Female,1,4,GOLD,275
15581388,487,33,6,145729.71,1,1,0,41365.85,0,07-03-17,Y?an,Spain,Male,0,2,DIAMOND,675
15743153,740,40,5,122295.17,2,1,1,30812.84,0,24-09-17,Singh,Germany,Female,0,2,GOLD,318
15579787,686,39,5,0,2,1,0,155023.93,0,23-12-17,Nkemakonam,France,Male,0,4,DIAMOND,977
15759966,612,36,5,119799.27,2,1,0,159416.58,0,16-06-18,Chiemenam,Spain,Female,0,5,PLATINUM,288
15601045,655,37,5,163708.58,2,0,0,76259.23,0,28-06-18,Angelo,Spain,Male,0,2,SILVER,959
15764021,617,34,4,61687.33,2,1,0,105965.25,0,28-12-18,Frolov,France,Male,0,4,DIAMOND,419
15687218,674,27,3,79144.34,1,0,1,50743.83,0,29-11-19,West,France,Female,0,1,PLATINUM,720
15626452,711,32,7,0,2,1,1,147720.27,0,19-09-16,Beatham,Spain,Male,0,2,DIAMOND,521
15700964,624,27,5,104848.68,1,1,1,167387.36,0,12-04-18,Pollard,Germany,Female,0,5,SILVER,734
15768887,597,26,4,0,2,0,1,95159.13,0,01-12-18,Hsing,Spain,Male,0,3,GOLD,545
15735358,682,46,7,0,1,1,1,4654.28,0,06-04-16,Dowse,Spain,Male,0,5,SILVER,221
15749472,775,45,6,0,1,1,0,130376.68,0,11-08-17,Lucciano,France,Male,0,4,DIAMOND,805
15685872,727,29,5,146652.01,1,1,1,173486.39,0,19-04-18,Godfrey,France,Female,0,1,DIAMOND,518
15760851,629,31,5,0,2,1,0,93881.75,0,12-07-18,Gratton,France,Male,0,5,SILVER,363
15734588,684,46,4,0,2,1,1,36376.97,0,31-10-18,Manning,France,Male,0,3,GOLD,784
15784594,549,37,4,130622.34,2,1,1,128499.94,0,18-12-18,Mazzi,Germany,Female,0,3,SILVER,623
15606435,593,69,4,187013.13,2,0,1,105898.69,0,03-08-19,Wall,Germany,Male,0,1,GOLD,952
15790247,536,40,3,0,2,1,1,11959.03,0,15-12-19,Sims,Spain,Male,0,2,SILVER,238
15676433,707,36,5,0,1,0,0,98810.78,0,24-08-18,Allan,France,Female,0,3,PLATINUM,552
15625905,592,41,6,0,2,1,0,65906.07,0,02-04-17,Griffen,Spain,Male,0,4,GOLD,576
15626414,703,44,5,98862.54,1,1,0,151516.7,0,02-11-17,Russell,France,Male,0,4,PLATINUM,407
15623220,723,45,4,0,2,1,0,37214.39,0,23-09-18,Brown,Spain,Female,0,5,PLATINUM,799
15752857,452,52,4,98443.14,2,0,0,92033.98,0,25-12-18,Palerma,Germany,Male,0,5,SILVER,821
15677908,552,42,3,0,2,0,0,195692.3,0,23-12-19,Gilbert,Spain,Male,0,3,SILVER,785
15773013,633,47,6,0,1,1,1,6342.84,1,23-03-17,Uvarov,France,Female,1,3,GOLD,350
15623972,479,23,6,123575.51,1,0,1,95148.28,0,30-03-17,Wisdom,Germany,Female,0,3,GOLD,787
15738627,768,25,4,0,2,1,1,21215.67,0,06-12-18,Hussain,France,Male,0,3,PLATINUM,928
15643392,742,31,6,105239.1,1,1,1,19700.24,0,03-01-17,Woods,France,Male,0,3,DIAMOND,790
15684868,668,56,3,110993.79,1,1,0,134396.64,1,19-11-19,Cameron,Germany,Male,1,1,SILVER,239
15627854,707,44,3,0,2,1,1,135077.01,0,24-11-19,Mai,Spain,Male,0,2,DIAMOND,682
15669253,754,39,3,157691.98,2,1,0,133600.89,1,31-10-19,Gibson,Spain,Male,1,1,SILVER,902
15758023,544,47,7,105245.21,1,0,0,99922.08,1,22-05-16,Grigoryeva,Germany,Male,1,3,GOLD,491
15574558,718,32,6,0,2,1,1,41399.33,0,21-05-17,Gunter,Spain,Male,0,5,GOLD,685
15635256,762,31,4,117687.35,1,1,1,159344.43,0,04-01-19,Arcuri,France,Male,0,2,PLATINUM,867
15680399,772,23,4,0,2,1,0,18364.19,0,25-08-19,Tung,France,Male,0,3,GOLD,407
15674720,691,37,4,123067.63,1,1,1,98162.44,1,01-05-19,Smith,Germany,Female,1,5,SILVER,958
15580249,502,45,7,0,1,0,0,84663.21,0,12-04-16,Lori,France,Male,0,5,SILVER,553
15675431,563,34,5,0,2,0,0,36536.93,0,03-11-17,Chidimma,France,Female,0,1,GOLD,256
15698285,676,41,7,101457.14,1,1,1,79101.67,0,19-03-16,Ting,France,Female,0,1,PLATINUM,299
15810775,576,52,3,100549.43,2,1,1,16644.16,0,26-09-19,Tsao,Spain,Male,0,4,DIAMOND,221
15678173,629,35,5,174588.8,2,0,1,158420.14,0,10-09-18,Collee,Spain,Male,0,1,DIAMOND,391
15665222,625,52,6,121161.57,1,1,0,48988.28,0,24-06-17,Lettiere,Spain,Male,0,3,DIAMOND,275
15803908,628,45,5,0,2,1,1,96862.56,0,31-08-18,Fu,France,Male,0,1,GOLD,429
15586039,471,36,5,90063.74,2,1,1,96366.7,0,23-11-17,Bergamaschi,Germany,Female,0,1,SILVER,368
15802570,811,45,7,0,2,1,1,146123.19,0,11-09-16,Dyer,France,Female,0,3,DIAMOND,372
15781451,504,42,7,134936.97,2,0,0,135178.91,0,13-03-16,Buccho,France,Male,0,2,DIAMOND,985
15721019,687,24,6,110495.27,1,1,0,158615.41,0,05-02-17,Jones,France,Female,0,3,PLATINUM,261
15738588,660,37,7,133200.09,1,0,0,71433.88,0,25-03-16,Nebechi,Germany,Female,0,4,DIAMOND,700
15730657,548,41,6,82596.8,1,0,1,55672.09,0,31-12-16,Ibekwe,France,Female,0,2,SILVER,514
15739292,609,31,6,103837.75,1,1,1,150218.11,0,01-09-17,Gorshkov,Germany,Male,0,2,SILVER,718
15725945,659,42,7,0,1,0,0,162734.31,1,02-03-16,Nweke,Spain,Female,1,1,SILVER,674
15813159,526,52,6,93590.47,1,0,1,21228.71,1,30-09-16,Hairston,France,Male,1,1,SILVER,589
15636820,725,40,4,104149.66,1,1,0,62027.9,0,06-07-19,Loggia,Germany,Male,0,4,GOLD,414
15603880,519,38,5,114141.64,1,1,1,60988.21,1,04-06-18,Morgan,Germany,Male,1,5,GOLD,748
15619494,562,31,6,117153,1,1,1,108675.01,0,02-07-17,Abdulov,Germany,Female,0,4,PLATINUM,759
15596992,482,45,4,156353.46,1,1,0,72643.95,1,18-01-19,Norris,Germany,Male,1,4,PLATINUM,647
15735025,535,37,3,175534.78,2,1,1,9241.52,0,01-10-19,Clark,Spain,Male,0,5,DIAMOND,316
15730759,561,27,3,135637,1,1,0,153080.4,1,08-12-19,Chukwudi,France,Female,1,2,SILVER,567
15752912,661,30,7,0,2,1,0,72196.57,0,06-07-16,Perkin,France,Female,0,3,DIAMOND,220
15711316,771,27,5,0,2,1,1,199527.34,0,11-12-17,Ch'ang,France,Male,0,2,PLATINUM,918
15738785,545,26,5,0,2,0,1,156598.23,0,27-06-18,Kang,France,Male,0,2,GOLD,781
15777896,850,33,3,83415.04,1,0,1,74917.64,0,23-10-19,Chukwudi,Germany,Female,0,3,PLATINUM,271
15628963,601,43,3,141859.12,2,1,1,111249.62,0,28-10-19,Frolova,Germany,Male,0,5,GOLD,799
15742126,712,38,7,132767.66,2,1,1,59115.77,0,21-03-16,Chiu,Germany,Male,0,5,DIAMOND,358
15575623,589,31,4,110635.32,1,1,0,148218.86,0,09-02-19,Simpson,France,Female,0,5,SILVER,728
15741652,600,37,6,177657.35,1,1,1,77142.32,0,25-12-16,McLean,Spain,Male,0,2,GOLD,224
15738884,642,41,3,157777.58,1,1,0,67484.6,0,21-12-19,Hu,Germany,Male,0,5,DIAMOND,720
15615050,575,47,4,107915.94,2,1,1,63452.18,1,04-12-18,Savage,Germany,Male,1,5,DIAMOND,232
15803005,570,57,4,86568.75,1,0,1,103660.31,0,22-04-19,Wallace,Germany,Female,0,5,SILVER,307
15743498,532,52,5,137755.76,1,1,0,163191.99,1,17-03-18,Winter,Germany,Male,1,2,GOLD,401
15720463,796,30,5,137262.71,2,1,0,62905.29,0,31-03-18,Ho,France,Male,0,1,SILVER,935
15588695,833,32,4,0,1,1,1,44323.22,1,09-10-18,Su,Spain,Male,1,4,GOLD,775
15665802,642,36,4,0,2,1,1,97938.59,0,25-03-19,Li Fonti,Spain,Female,0,4,PLATINUM,285
15571144,655,28,4,0,2,0,1,126565.21,0,08-05-19,Ives,France,Male,0,2,SILVER,315
15750731,736,50,7,116309.01,1,1,0,185360.4,1,07-07-16,Trevisani,Germany,Male,1,1,GOLD,760
15605134,617,34,7,131244.65,2,1,0,183229.02,0,17-04-16,Bond,France,Female,0,5,DIAMOND,933
15626044,762,28,7,125155.83,2,1,1,106024.02,0,03-07-16,Lettiere,Germany,Male,0,2,GOLD,414
15737910,703,35,7,140691.08,2,1,0,167810.26,0,14-07-16,Houghton,Germany,Male,0,3,PLATINUM,811
15761076,507,41,6,58820.32,2,1,1,138536.09,0,28-09-16,Lei,France,Male,0,3,PLATINUM,895
15710105,581,26,6,105099.45,1,1,1,184520,1,20-11-16,Stirling,Germany,Female,1,5,DIAMOND,877
15577402,593,31,6,0,2,0,1,20492.16,0,03-06-17,Grant,France,Male,0,2,DIAMOND,568
15803337,648,23,6,168372.52,1,1,0,134676.72,0,16-06-17,Baresi,France,Male,0,4,DIAMOND,883
15654372,462,34,6,94682.56,2,1,0,138478.2,0,19-06-17,Pearce,Germany,Male,0,5,PLATINUM,747
15585867,596,36,6,0,2,0,1,125557.95,0,19-09-17,Rutledge,Spain,Male,0,4,SILVER,867
15662488,627,44,5,0,2,1,0,82969.61,1,26-09-17,Udegbunam,France,Female,1,5,SILVER,396
15604813,494,40,5,0,2,0,1,158071.69,0,21-11-17,Zaytseva,France,Male,0,4,GOLD,910
15611644,627,73,5,146329.73,1,0,1,43615.67,0,05-12-17,Onyemauchechukwu,France,Male,0,2,DIAMOND,871
15674928,850,37,5,0,2,1,0,119969.99,0,15-12-17,Mullah,Spain,Male,0,2,DIAMOND,272
15656100,632,49,5,167962.7,1,0,0,140201.21,0,10-06-18,Candler,France,Female,0,3,DIAMOND,614
15764293,490,33,5,0,2,1,1,80792.83,0,15-06-18,Konovalova,France,Male,0,3,DIAMOND,861
15636423,715,40,5,0,1,1,1,141359.11,0,18-06-18,Lei,France,Male,0,5,GOLD,776
15607629,679,48,5,0,2,1,0,23344.94,0,26-07-18,Hollis,France,Male,0,2,SILVER,609
15577313,619,44,5,116967.68,1,1,0,5075.17,1,16-08-18,Lionel,France,Male,1,5,DIAMOND,716
15714493,465,33,5,0,2,1,1,95500.98,0,22-08-18,Francis,Spain,Female,0,4,PLATINUM,927
15643359,736,32,4,0,1,0,1,79082.62,0,03-11-18,Carter,Spain,Male,0,2,DIAMOND,925
15687913,501,34,4,93244.42,1,0,1,199805.63,0,12-11-18,Mai,Germany,Female,0,2,PLATINUM,354
15790935,535,29,4,0,2,0,1,52709.55,0,26-11-18,Johnson,France,Female,0,2,SILVER,292
15708693,759,33,4,0,2,1,0,56583.88,0,18-01-19,Sherman,France,Female,0,1,SILVER,428
15672016,819,35,4,0,2,0,1,3385.04,0,08-05-19,Sabbatini,France,Male,0,1,GOLD,521
15727605,533,43,4,80442.06,2,0,1,12537.42,0,27-06-19,Shih,Germany,Male,0,2,SILVER,593
15651144,632,35,4,150561.03,2,0,0,64722.61,0,19-07-19,Yao,Germany,Female,0,1,GOLD,506
15749401,686,60,3,0,3,1,1,75246.21,1,24-09-19,Ko,France,Male,1,4,GOLD,295
15691874,687,34,3,125474.44,1,1,0,198929.84,0,19-12-19,Kazakova,France,Female,0,1,GOLD,565
15620735,667,33,7,127076.68,2,1,0,69011.66,0,13-09-16,Chiganu,Germany,Female,0,5,PLATINUM,910
15769781,699,25,6,0,2,1,1,52404.47,0,28-05-17,Nucci,Spain,Female,0,5,SILVER,248
15624611,497,37,4,128650.11,2,1,1,163641.53,0,11-09-19,Marsden,Spain,Male,0,1,SILVER,525
15773071,780,33,4,145580.61,1,1,1,154598.56,0,05-02-19,Serena,Spain,Female,0,4,GOLD,610
15720371,652,51,7,0,1,1,0,173989.47,1,20-01-16,McLean,France,Female,1,1,DIAMOND,673
15717984,477,47,6,144900.58,1,1,0,61315.37,1,10-01-17,Longo,France,Male,1,4,GOLD,498
15806407,652,37,4,0,2,1,0,143393.24,0,30-03-19,Wilson,France,Female,0,4,SILVER,590
15785042,488,31,6,97588.6,1,0,0,124210.53,0,07-04-17,Hsiung,France,Female,0,2,SILVER,712
15809302,572,24,5,0,2,1,1,151460.84,0,29-04-18,Wright,France,Male,0,3,GOLD,827
15677550,755,38,4,0,2,1,0,20734.81,0,28-08-19,Folliero,France,Female,0,4,GOLD,644
15654096,779,24,5,122200.31,2,1,0,43705.56,0,06-10-17,Johnston,Germany,Female,0,1,SILVER,974
15617320,693,46,7,151709.33,1,1,0,180736.24,0,12-09-16,Palermo,Spain,Female,0,1,SILVER,695
15653065,530,22,5,0,2,1,0,104170.48,0,04-06-18,Nwabugwu,Spain,Female,0,5,PLATINUM,516
15649112,738,33,4,122134.4,2,0,1,27867.59,0,04-11-18,Endrizzi,Spain,Female,0,4,SILVER,298
15690526,690,31,7,137260.45,2,1,0,55387.28,0,13-09-16,Tuan,Germany,Male,0,5,SILVER,516
15806945,611,30,5,88594.14,1,1,0,196332.45,0,12-11-17,Udobata,France,Female,0,4,GOLD,883
15670066,643,34,5,0,2,1,1,116046.22,0,24-11-17,Ibezimako,Spain,Male,0,3,DIAMOND,596
15625761,632,41,5,127205.32,4,1,0,93874.87,1,14-05-18,Maclean,Germany,Male,1,1,SILVER,658
15761525,727,31,4,96997.09,2,0,0,76614.04,0,27-02-19,Shaw,Spain,Female,0,2,DIAMOND,550
15735080,508,64,7,0,1,1,1,6076.62,0,18-07-16,Cummins,France,Female,0,3,GOLD,993
15619537,550,31,7,142200.19,2,1,1,122221.71,0,07-09-16,Lavrentiev,France,Male,0,4,PLATINUM,878
15598162,754,39,5,160761.41,1,1,1,24156.03,0,02-04-18,Saunders,Germany,Female,0,5,PLATINUM,721
15694300,759,26,5,0,2,1,0,135394.62,0,09-06-18,Fiorentino,France,Male,0,3,DIAMOND,275
15637235,794,33,5,0,2,0,0,91340.02,0,28-08-18,Knight,Spain,Male,0,2,PLATINUM,536
15612444,549,29,4,0,2,1,0,146090.38,0,19-11-18,Manfrin,France,Male,0,4,DIAMOND,901
15626457,671,31,4,116234.61,1,1,0,172096.08,0,10-06-19,Zetticci,France,Male,0,5,SILVER,395
15627995,756,26,4,155143.52,1,0,1,135034.57,1,18-08-19,Angelo,Germany,Female,1,1,DIAMOND,518
15706128,632,21,3,0,2,1,0,84008.66,0,20-10-19,Zhdanov,France,Female,0,4,SILVER,948
15666430,579,38,4,0,2,0,0,91763.67,0,24-01-19,Peck,France,Male,0,5,PLATINUM,835
15627385,748,34,3,84009.47,1,1,1,137001.1,0,20-11-19,Uwaezuoke,France,Male,0,4,SILVER,440
15581323,488,28,4,139246.22,2,1,0,106799.49,0,23-11-18,White,Germany,Female,0,2,PLATINUM,645
15608109,710,58,4,170113,2,0,1,10494.64,0,01-12-18,Greco,Germany,Male,0,5,DIAMOND,916
15801942,619,41,5,0,3,1,1,79866.73,1,13-10-17,Chu,Spain,Female,1,2,GOLD,998
15567431,773,64,6,145578.28,1,0,1,186172.85,0,13-10-16,Kodilinyechukwu,France,Male,0,1,SILVER,630
15810167,657,75,6,126273.95,1,0,1,91673.6,0,09-03-17,Scott,Spain,Male,0,1,GOLD,554
15644501,579,26,4,162482.76,1,1,1,18458.2,0,13-08-19,Enyinnaya,France,Female,0,3,DIAMOND,895
15785290,542,29,3,0,1,1,0,8342.35,0,10-12-19,Hao,France,Male,0,3,GOLD,760
15611157,709,32,4,87814.89,1,1,0,138578.37,0,19-09-19,McElhone,France,Female,0,2,DIAMOND,643
15673837,617,61,5,113858.95,1,1,1,38129.22,0,13-02-18,Ko,Spain,Male,0,1,GOLD,422
15656822,568,43,5,87612.64,4,1,1,107155.4,1,09-09-18,Day,Germany,Male,1,4,SILVER,934
15580560,769,73,7,0,1,1,1,29792.11,0,25-05-16,Harris,France,Female,0,3,DIAMOND,415
15760641,608,26,3,106648.98,1,0,1,7063.6,0,29-12-19,Gerald,Germany,Male,0,5,PLATINUM,672
15587584,503,31,6,0,2,1,1,21645.06,0,07-10-16,Nebeuwa,Spain,Male,0,1,DIAMOND,843
15604146,608,38,3,103653.51,2,1,1,137079.86,0,21-11-19,Kaodilinakachukwu,Germany,Female,0,3,SILVER,843
15813974,731,37,5,116880.53,1,0,0,172718.35,1,07-09-18,Maruff,Germany,Male,1,5,SILVER,782
15746986,850,40,4,97990.49,2,0,0,106691.02,0,04-01-19,Howe,Germany,Female,0,1,PLATINUM,251
15759741,591,34,4,150635.3,1,1,1,72274.84,0,19-09-19,Knepper,Germany,Female,0,5,PLATINUM,940
15734892,579,37,6,0,2,1,1,32246.63,0,01-01-17,Fennell,Spain,Male,0,3,SILVER,464
15797194,570,39,6,129674.89,2,1,0,80552.36,0,23-08-17,T'ao,France,Male,0,3,DIAMOND,723
15723786,709,37,4,0,2,1,0,16733.59,0,06-02-19,Morris,France,Female,0,5,GOLD,775
15642726,611,53,3,83568.26,1,0,0,1235.49,0,28-10-19,Holmes,France,Male,0,4,GOLD,765
15664339,775,48,6,178144.91,2,0,0,50168.41,1,05-11-16,Yu,Spain,Male,1,5,DIAMOND,795
15754526,699,36,6,147137.74,1,1,1,33687.9,0,21-11-16,Walker,Germany,Male,0,5,PLATINUM,504
15703037,618,37,5,0,1,0,1,178705.45,1,08-04-18,Edwards,France,Male,1,2,GOLD,595
15751412,704,36,6,114370.41,1,0,1,66810.48,0,26-03-17,Harvey,France,Male,0,3,PLATINUM,268
15609558,835,47,6,108289.28,2,1,1,45859.55,1,13-08-17,McDonald,Germany,Female,1,5,GOLD,787
15572408,714,39,5,149887.49,2,1,0,63846.36,0,26-04-18,Chambers,Germany,Male,0,4,SILVER,235
15613923,581,43,4,170172.9,1,0,1,100236.02,0,02-12-18,Reed,Spain,Female,0,4,GOLD,968
15747000,592,27,5,0,2,1,1,19645.65,0,15-11-17,Shih,France,Male,0,5,PLATINUM,434
15731781,551,43,4,0,2,1,0,178393.68,0,16-11-18,Onyemachukwu,France,Male,0,1,PLATINUM,972
15727198,689,28,6,64808.32,2,0,0,78591.15,0,23-05-17,Teng,Germany,Female,0,5,SILVER,730
15794273,604,56,3,62732.65,1,0,1,124954.56,0,24-10-19,Hand,France,Female,0,3,GOLD,948
15804950,514,41,6,0,2,1,1,3756.65,0,09-09-17,Onyemauchechukwu,France,Female,0,3,SILVER,697
15576304,698,29,4,95167.55,1,1,1,152723.23,0,31-05-19,Bailey,France,Male,0,1,DIAMOND,415
15645200,581,54,4,152508.99,1,1,0,187597.98,1,13-08-19,Chiang,Germany,Female,1,1,SILVER,783
15779627,573,31,3,134644.19,1,1,1,70381.49,0,25-09-19,Maclean,Germany,Male,0,5,SILVER,603
15750755,449,33,3,0,2,0,0,156792.89,0,13-12-19,Yobachi,Spain,Female,0,1,GOLD,651
15569654,850,31,6,51293.47,1,0,0,35534.68,0,04-05-17,Munro,Germany,Female,0,1,PLATINUM,580
15753079,612,41,4,0,3,0,0,151256.22,0,24-10-18,Chidi,France,Male,0,4,DIAMOND,327
15684995,690,49,5,116622.73,1,0,1,51011.29,0,31-03-18,Chamberlain,Spain,Male,0,3,DIAMOND,789
15790763,599,49,5,0,2,1,0,111190.53,0,26-01-18,Trujillo,Spain,Female,0,5,SILVER,427
15766458,498,33,4,198113.86,1,1,0,69664.35,0,28-12-18,Tang,France,Male,0,2,PLATINUM,694
15616221,497,29,5,85646.81,1,0,0,63233.02,1,26-02-18,Wilson,France,Female,1,5,GOLD,750
15776124,802,51,7,0,1,0,1,40855.79,0,13-01-16,Mann,Spain,Male,0,3,SILVER,590
15665811,644,33,6,141234.98,1,1,0,95673.05,0,20-08-17,Parry,France,Male,0,4,GOLD,796
15729804,714,34,3,0,2,1,1,80234.14,0,06-12-19,Manfrin,France,Male,0,3,DIAMOND,688
15714062,690,40,4,77641.99,1,0,0,189051.59,1,20-06-19,Millar,France,Female,1,4,PLATINUM,832
15592197,522,30,3,0,2,1,0,145490.85,0,26-12-19,Simmons,Spain,Male,0,4,SILVER,654
15793116,502,40,4,117304.29,1,0,0,196278.32,0,28-06-19,Beneventi,Germany,Female,0,1,DIAMOND,674
15638231,730,62,3,0,2,1,1,162889.1,0,05-12-19,Chung,Spain,Female,0,3,GOLD,540
15697678,590,36,4,92340.69,2,1,1,174667.58,0,11-08-19,Maxwell,Germany,Male,0,5,PLATINUM,770
15800412,458,35,7,146780.52,2,1,1,3476.38,0,10-01-16,Dale,Germany,Male,0,3,PLATINUM,784
15597610,553,41,6,144974.55,1,1,1,19344.92,0,21-09-17,Stevens,Spain,Male,0,1,PLATINUM,699
15726634,479,47,7,0,1,1,0,95270.83,0,16-08-16,Wei,France,Male,0,4,DIAMOND,782
15670866,693,31,7,0,2,1,1,107759.31,0,27-08-16,Chiu,France,Male,0,1,PLATINUM,863
